"present_day","drift","final_price","future_day"
353,444.962174076438,92513768716039372800,383
354,425.59481904244,18816998015933456384,384
355,482.890337615058,2.06497174739883e+21,385
356,661.076919129774,5.247846573448e+27,386
357,313.984427380804,2204851582295408,387
358,618.206293991157,1.47224557368262e+26,388
359,224.611658456543,1326065825555.27,389
360,332.387018515424,9639566380820618,390
361,44.6928896810586,385994.56843558,391
362,80.023827304345,7762546.75927221,392
363,39.7810401459571,290510.743777791,393
364,16.1462536686789,38931.7116944404,394
365,23.9167236790644,72538.5251211561,395
366,20.3094084448945,53359.5110312783,396
367,5.93144207496999,14752.6463295227,397
368,0.829878841897274,9197.6798731774,398
369,-0.725178006606076,9950.46707221696,399
370,-0.943714456139986,7931.49321972988,400
371,-0.527923846228884,14944.2583497632,401
372,-0.505159515523612,14894.1309734689,402
373,-0.731997621109736,14105.7761151517,403
374,0.0298750380614303,16916.5277817701,404
375,0.220440107486074,17338.9484741176,405
376,-0.170554374512967,16502.4342288909,406
377,-0.465676311894718,15806.5307183217,407
378,-0.0282761752583481,17335.71766183,408
379,-0.431782782356898,16239.301120847,409
380,-0.404864846838387,17069.4585032123,410
381,-0.445622714464386,16883.6933331566,411
382,-0.528285227460599,16634.4007111042,412
383,0.232382594698214,21131.0717392389,413
384,0.253661046371292,21122.7189301505,414
385,-0.429340088167303,18792.4735628654,415
386,0.00978923520175812,21065.6743719121,416
387,0.115277108856403,21384.2712684235,417
388,-0.49957944755465,18916.5935909258,418
389,-0.302860709148779,17724.1868992672,419
390,-0.0644512604912815,18759.2572420676,420
391,0.616749279773379,18979.8270789396,421
392,0.287984155884272,18485.7689416141,422
393,2.01708717866371,23006.3059265513,423
394,0.510930436653376,19350.7104777395,424
395,4.41517111261426,25924.1678168862,425
396,4.89172136176632,27165.4894925688,426
397,4.65924351307731,26672.9131372528,427
398,38.9894328847469,692392.173626204,428
399,64.1245513603056,5631230.08766165,429
400,144.888978270925,4084775666.39336,430
401,719.671570408975,8.53230276474243e+29,431
402,825.807153593286,5.06551860049863e+33,432
403,119.216130990854,214062686.792875,433
404,164.54783505619,9064719873.60462,434
405,331.249231149714,8410535913188445,435
406,148.866311139959,2483234314.4507,436
407,134.122766870767,740736621.276242,437
408,138.741418080895,1060214665.56965,438
409,306.47801062849,938819811845002,439
410,127.911013811414,394972604.619609,440
411,199.118307846986,143928700565.514,441
412,120.681615869657,225758079.824676,442
413,106.474317285198,69496719.0447047,443
414,243.455070799833,5936301147481.58,444
415,92.1208284873657,21925576.4249757,445
416,150.266560441834,2738993977.67407,446
417,265.247908910313,36529673936347,447
418,180.33884746076,33927520088.0048,448
419,354.89259239656,63891834598738112,449
420,506.780963225244,1.74468684873886e+22,450
421,700.367833141715,1.35482907082897e+29,451
422,291.156042606344,340300772411181,452
423,362.320331753685,119034452097446208,453
424,330.401170330447,8695152918764780,454
425,193.268862388411,109193653344.653,455
426,95.6767616240858,36539978.3161356,456
427,47.764772644787,700828.713381972,457
428,9.28457649937797,34313.6817237811,458
429,52.1992214734408,1757380.27371367,459
430,7.47130239940698,32565.6267291329,460
431,23.2363309585193,162097.58649649,461
432,44.2487027304905,1028742.80428286,462
433,60.0725063420513,3752723.03595015,463
434,69.1271811740763,7779869.39063879,464
435,92.9885803256824,56614932.2115298,465
436,75.2900487408804,13271520.4359197,466
437,46.1230333187615,1191934.29485057,467
438,61.2451640422664,4245203.11736387,468
439,59.0091615293461,3523593.84691892,469
440,73.8779815363168,11847528.8895044,470
441,132.212120984959,1549660764.95334,471
442,222.957345572308,2599522280452.84,472
443,484.163321736393,6.81275617005413e+21,473
444,638.682038309721,2.27784745317255e+27,474
445,762.894208131703,6.08218063965881e+31,475
446,473.209928695622,2.75034200010177e+21,476
447,1105.81020045884,1.16523437659094e+44,477
448,694.768146436476,2.47222952334861e+29,478
449,681.699580023079,8.78600789113244e+28,479
450,756.250376828565,4.11538001910616e+31,480
451,362.467915165056,351022873871227776,481
452,1645.6607654294,3.57977377979124e+63,482
453,20935.4802555253,0,483
454,46990.6382925294,0,484
455,12881.7096539689,0,485
456,9955.05446946099,0,486
457,11036.021079653,0,487
458,110404.572776359,0,488
459,104770.016219919,0,489
460,304722.54898013,0,490
461,171012.458578669,0,491
462,548680.589045012,0,492
463,123045.20229478,0,493
464,47090.6076792294,0,494
465,21321.2693143437,0,495
466,18372.7538407542,0,496
467,5961.95306576632,8.57785687962612e+217,497
468,3100.76659560578,6.45122049678367e+115,498
469,1079.74322471004,4.96842511689183e+43,499
470,930.159966543025,2.30237118867587e+38,500
471,1112.31647674177,7.36113178169345e+44,501
472,808.130825674192,1.01634209875752e+34,502
473,1961.19406174543,1.93229101050657e+75,503
474,760.741193201987,2.82054534205217e+32,504
475,197.454875706161,1983546399441.29,505
476,67.6072928880394,46514131.3723457,506
477,159.111303464118,95769706380.5084,507
478,91.1104167335806,354930695.705096,508
479,108.201572710672,1612657277.19068,509
480,112.628908287638,2325485531.26806,510
481,69.3585913851264,65760954.5163563,511
482,269.592412815719,1285290301912319,512
483,294.684812875378,10172603191462702,513
484,39.0048394262889,5653060.79938747,514
485,-0.042182245179337,134830.968516577,515
486,-0.505413261149371,126268.341536218,516
487,0.276614474825626,116051.586175996,517
488,-0.363312981808301,109533.335740441,518
489,-0.0726947822308496,120500.402163961,519
490,-0.842890555765533,83577.4328404557,520
491,-0.774425603750064,83942.5508947901,521
492,-0.624273998314264,85199.0038387586,522
493,-0.911519501933075,71376.5490710176,523
494,-0.996372528539947,72959.46563202,524
495,-0.994759702968964,75703.5822652602,525
496,-0.994670487940289,74561.4060022836,526
497,-0.929863169035543,121724.682404643,527
498,-0.97556829006017,123006.303479507,528
499,-0.940365919769678,116611.695533623,529
500,-0.917586402764232,111309.854527042,530
501,-0.745364995399651,102999.1054617,531
502,-0.753388544056663,103821.465606323,532
503,-0.859727253743532,100090.914874243,533
504,-0.65972351387233,110352.656244412,534
505,-0.933678399624082,83100.1059172755,535
506,-0.870324515135194,76809.5676875283,536
507,-0.948348907777089,76211.6441966972,537
508,-0.896771937019368,71911.3297007872,538
509,-0.985573289993529,65702.0406072694,539
510,-0.984517073223195,64275.6684107998,540
511,-0.994726738542695,55890.200739958,541
512,-0.997185903644502,53709.4423900801,542
513,-0.999672383123453,62707.3937233282,543
514,-0.999927665955657,45135.921417228,544
515,-0.999525088926997,84385.7098465506,545
516,-0.999351319487141,87269.3339158827,546
517,-0.997652224689361,78810.8982133678,547
518,-0.996035539359329,79739.1558477285,548
519,-0.994906448000362,80268.755931437,549
520,-0.99133028449285,73874.6622220561,550
521,-0.989161573480167,81452.8870468482,551
522,-0.967791144250931,99677.5898067235,552
523,-0.963777506338207,101662.296534371,553
524,-0.929658867177676,116908.494815565,554
525,-0.770015207320258,135057.633993951,555
526,1.3157935423236,110041.458009827,556
527,0.880638596661062,105942.853365657,557
528,1.97101316055061,119124.444113752,558
529,-0.580154476915119,68516.9366972702,559
530,-0.604854526756892,61355.9677296267,560
531,-0.48864634743834,63933.854608986,561
532,-0.310857298404352,64445.5146017341,562
533,-0.61935868098361,61499.0043392139,563
534,-0.265643167215327,71884.4255638588,564
535,0.0854355353813809,72469.1149816414,565
536,-0.35549298936251,67849.9646012395,566
537,0.428103844539592,80773.3705207662,567
538,0.637776543248301,81220.3734877079,568
539,6.01360979073204,117652.218666043,569
540,7.70862135135373,136045.356346786,570
541,28.1379051340874,629169.317141277,571
542,16.4229683176316,239307.558614082,572
543,8.40677721690827,123461.205241918,573
544,12.4473196564585,162771.237380403,574
545,41.6763543157087,1095077.45342646,575
546,23.1381803393949,237009.12299527,576
547,2.67628885864594,30065.7777535619,577
548,4.10152862834655,36207.3154238333,578
549,3.89627818892478,35513.9470857495,579
550,3.4105398752201,34117.3532886476,580
551,0.589192254890001,27782.0690569586,581
552,1.92587370079749,31239.518128227,582
553,0.0154566911825842,24753.6906124023,583
554,-0.679492612490112,20642.0838374314,584
555,-0.6205008629606,21586.8366476284,585
556,-0.776329244386996,20375.7975343712,586
557,-0.84289824563757,19946.4432032093,587
558,-0.912742249750492,19181.8581320383,588
559,-0.910965303371458,19271.7050433234,589
560,-0.938613896488394,18795.0094261676,590
561,-0.93310804095407,18699.6388359916,591
562,-0.793061326484614,15461.8745550236,592
563,-0.928016802965264,14928.7177122071,593
564,-0.919453762009675,15156.1183970281,594
565,-0.864307380785713,14840.2499580127,595
566,-0.986654925568948,14790.8287370761,596
567,-0.98493423324489,14972.5238540484,597
568,-0.985715305218125,14946.9701197147,598
569,-0.99174387464217,14107.3198423303,599
570,-0.98342750591872,15844.7436134841,600
571,-0.988812360660625,15380.3734963665,601
572,-0.996044186665769,14997.8547645389,602
573,-0.997517099330624,14452.2004705113,603
574,-0.994407804181928,14068.9241952599,604
575,-0.978238578472068,15496.7757680742,605
576,-0.983845856409657,15035.006985376,606
577,-0.950911928978126,14173.312044172,607
578,-0.903666106453458,14497.3588418308,608
579,-0.57543889251216,22300.4858253633,609
580,-0.713117088739336,21608.0599237097,610
581,-0.659266780777459,22037.7784646906,611
582,-0.473962954463912,23778.2606589454,612
583,0.47189945755155,23098.5124330392,613
584,-0.389196875910594,21143.6165837778,614
585,0.230670542115866,23168.1695263204,615
586,0.486839896726786,23603.2514381178,616
587,1.72851542333172,30807.9855737772,617
588,0.980476919801289,28665.1916252387,618
589,0.477170248331698,27359.8963693651,619
590,1.05822070554273,28325.8636263322,620
591,3.33812016955515,38988.1366807212,621
592,4.3192999722522,42659.1992572443,622
593,2.52646870732512,36321.5184206284,623
594,2.20876691813671,34653.8593378267,624
595,5.32258699541725,41149.7807508066,625
596,8.37761141414815,56575.6888950757,626
597,7.68409382047355,53125.2313529448,627
598,37.7514244039086,465722.180118508,628
599,33.7481046113557,335165.43715375,629
600,56.7558708488736,2360425.77034433,630
601,55.2560365079176,2111088.44879458,631
602,31.6776983341213,297378.893238144,632
603,25.1171485561554,172100.437145687,633
604,64.122189576534,3755992.66462703,634
605,57.6962624100002,2151074.73572758,635
606,61.424427900222,2950049.11661571,636
607,31.0801157440405,235721.241941069,637
608,18.2824350801632,83101.2487128032,638
609,16.0504374632047,69315.6697585926,639
610,12.087374004779,49860.3287656393,640
611,2.72385047873081,18531.3965601911,641
612,1.70304660152282,16839.8349003753,642
613,1.23488573721755,16117.8778130839,643
614,-0.111428455715991,13929.0629246024,644
615,0.0334861034942804,14386.7512058096,645
616,0.964546519413972,14769.0083919677,646
617,0.929768960963962,15183.5952629417,647
618,0.614313509772922,14639.1426406645,648
619,-0.362456878723017,12188.0061239652,649
620,-0.784918169237445,12239.7639355696,650
621,-0.813887130797959,12170.9122974871,651
622,-0.811668926752587,12192.2572446671,652
623,-0.940538576468561,10814.6848316577,653
624,-0.945860981773379,10798.858387164,654
625,-0.915212217466923,10615.6950202356,655
626,-0.861920084579256,10837.0974024644,656
627,-0.863352306823995,10728.85453241,657
628,-0.918717030159502,10263.5010475502,658
629,-0.887776211321426,10609.0779398334,659
630,-0.863984881032111,10851.0018828055,660
631,-0.862551189908821,10842.1039135778,661
632,-0.933490612457506,10183.1728211566,662
633,-0.930715501603169,10365.8314929101,663
634,-0.934309143918257,10352.9221664307,664
635,-0.912330974648412,10464.5438892199,665
636,-0.919515923263609,10374.4210099923,666
637,-0.87082520765022,10215.4170660446,667
638,-0.967564212436945,10539.8164668761,668
639,-0.961081235557274,10780.6839425785,669
640,-0.889357804059095,9779.87843580625,670
641,-0.957741571638275,9706.03705973967,671
642,-0.92055485980453,10822.8287589899,672
643,-0.93950646131231,10653.6105840214,673
644,-0.941579746294441,10456.1013560283,674
645,-0.943018433126221,10381.2287832296,675
646,-0.909569273679263,10181.4405076421,676
647,-0.874356838967165,11021.4300343929,677
648,-0.878870310639681,10976.6460297311,678
649,-0.909811822362481,10803.3453119464,679
650,-0.948652243851879,10571.0154373136,680
651,-0.964252690505519,10296.1979957677,681
652,-0.880737282284389,9160.67856802104,682
653,-0.873320509799382,9241.56432180036,683
654,-0.873681114760379,9251.43934147757,684
655,-0.856057746282212,9022.49042943555,685
656,-0.857479332479504,9035.1003005731,686
657,-0.8992896622232,8804.81717563408,687
658,-0.845085746014646,9752.43952403423,688
659,-0.770437354202281,10175.2334354665,689
660,-0.730077743591213,10404.6391166382,690
661,-0.715132035208106,10715.5410030319,691
662,-0.772395007993669,10558.0064658118,692
663,-0.765577116790966,10583.6098663458,693
664,-0.735107843143512,10503.2472432758,694
665,-0.762349484794799,10497.9647812978,695
666,-0.688400930375445,10941.4107762879,696
667,-0.727860968451928,10839.1173318179,697
668,-0.794209793268823,10559.5628029125,698
669,-0.836149578774436,10344.4949855325,699
670,-0.394922787656709,9054.56407955034,700
671,-0.614219555571598,8704.84767300098,701
672,-0.618893526455692,8696.08507211637,702
673,-0.0144743105681561,8288.14852547768,703
674,-0.120356871753535,8442.3331030462,704
675,0.665952193272543,9929.59983363479,705
676,3.38275319397829,13953.2509297539,706
677,4.32394979301138,15208.2012697915,707
678,4.77471447180612,15835.877938911,708
679,1.99770643788474,12177.2254026892,709
680,2.72736353119903,13157.6400121933,710
681,3.96028242310583,15206.2849013928,711
682,9.56207850214561,22495.1654539532,712
683,31.6132163778461,152664.127262047,713
684,27.3378321924129,107041.26577282,714
685,17.6753113327084,48005.5847304595,715
686,25.0375039296094,91202.4423816288,716
687,32.5469483123467,167536.348074765,717
688,32.5710962597169,168164.616808596,718
689,30.9504118810597,142590.646690025,719
690,9.66866885265072,23944.2262309475,720
691,7.55522825899438,20123.3440650691,721
692,4.29105451705328,15192.2876334172,722
693,2.18595434773993,12548.8349484658,723
694,1.32681770640694,11519.2454143156,724
695,1.20214014107404,11369.329303629,725
696,1.41276200781097,11561.199595407,726
697,0.440819140744121,10517.8375133015,727
698,-0.366292629405881,9616.18129103167,728
699,-0.334188967105346,9639.86496459769,729
